Url,NameOfPainting,ArtistName,Size,Price,Views,Favorites,Medium,PaintingSurface,ArtistCountry,ShipmentMode,ArtistRecognition,Keywords,Date,Subject
"https://www.saatchiart.com/art/Painting-Flow-15/261978/3374871/view","Flow 15","Kayo Albert","320","310","65","11","Acrylic, Oil, Tempera, Pastel, Ink","Wood, Plastic","United States","Artist featured in a collection","Ships in a cardboard box","organic, rythmical, colorful, fluid, movement","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Cave-Into-Cave-In/974861/3486494/view","Cave Into Cave In","Michael Nauert","432","875","88","6","Oil","Canvas","United States","Artist featured in a collection","Ships in a cardboard box","nature art, Classical landscape, wonderland, abstract painting , scifi, forest painting, abstract landscape, nature scene, landscape painting, romantic landscape, nature painting, contemporary landscape","2014.12.31","Nature"
"https://www.saatchiart.com/art/Painting-Place/21590/2252690/view","Place","Jitka Anlaufova","992.25","1690","1372","30","Acrylic, Oil, Airbrush","Canvas","Czech Republic","Artist featured in a collection","Ships in a cardboard box","place, soft, space, blue, bubble, airbrush, Monochrom, drops, abstract, floral, geometry, nature","2003.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Gamete/821127/3434420/view","Gamete","Michael Collins","1600","1060","68","8","Acrylic","Canvas","United States","Artist featured in a collection","Ships in a cardboard box","Jackson Pollack, blue, splatter, blue and white, abstract","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Abstract-original-painting-acrylic-on-glass-large-size-framed/503607/3228638/view","Abstract original painting, acrylic on glass, large size, framed","Vahe Yeremyan","961","589","515","9","Acrylic","Glass","United States","Featured in the Catalog","Ships in a cardboard box","handmade art, abstract art, one of a kind, contemporary, large size, Acrylic on plexiglass, framed, ready to hang, glass","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Lab-Rats/290135/3509468/view","Lab Rats","James Collins","1750","5950","69","6","Airbrush, Acrylic, Gesso, Color, Paint","Canvas, Wood","United Kingdom","Artist featured in a collection","Ships in a crate","painting, perspective, shape, space, london, buildings, city, colour, abstract, architectural, geometry, modern","2016.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-LE-PREMIER-MATIN-DU-MONDE/95582/3534681/view","LE PREMIER MATIN DU MONDE","Robert Gheyssens","1976.32","3850","45","10","Acrylic","Canvas","France","Featured in Inside The Studio","Ships in a crate","yellow, fine art, abstract, landscape, modern, nature","2016.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-LifeLine/796475/2778174/view","LifeLine","Kimberly Balla","280","790","332","14","oil, metallic pigmnt","Canvas","United States","Artist featured in a collection","Ships in a cardboard box","purple, tree, Metallic Pigments, gold, landscape, lifeline","2014.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Splendiferous-Rivers-and-Mountains/707982/2576442/view","Splendiferous Rivers and Mountains","Zhiwen Luo","2435.88","6350","598","18","Ink, Watercolor","Paper, Soft (Yarn, Cotton, Fabric), Other","China","","Ships in a tube","pavilion, peace, quiet, serenity, trees, villa, water, fishboat, figurative, landscape, mountain, mystery","2013.12.27","Landscape"
"https://www.saatchiart.com/art/Painting-White-Still-Life/486818/1909992/view","White Still Life","Aleksandra Toborowicz","835.44","6550","2725","67","Acrylic, canvas","Canvas","Poland","Artist featured in a collection","Ships in a cardboard box","acrylic, exressionism, white, still life, canvas, toborowicz, abstract","2006.12.31","Still Life"
"https://www.saatchiart.com/art/Painting-Adore-ii/10120/2819210/view","Adore (ii)","Maria Bouquet","121","830","420","22","Acrylic","Canvas","United States","Artist featured in a collection","Ships in a cardboard box","red, reds, violet, color, abstraction, intensity, minimalist","2016.01.31","Abstract"
"https://www.saatchiart.com/art/Painting-What-s-the-rush/190027/3211244/view","What's the rush","Michelle Hold","1859.68","2450","428","13","Acrylic, pigments","Canvas","Italy","Artist featured in a collection","Ships in a crate","Wellbeing, bedroom, rush, softness, speed, time, vibrant, moment to moment","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Gravitational-II/831613/3504144/view","Gravitational II","Caroline Banks","205.2","407","38","2","Ink, Watercolor","Paper","United Kingdom","Showed at the The Other Art Fair","Ships in a cardboard box","painting, paper, blues, brushstrokes, fine art, circle, ink","2014.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Exit-series-Tired-Ghosts/736969/2568700/view","Exit (series Tired Ghosts)","Jean-Philippe Brunaud","2864.62","3750","956","23","Acrylic, Oil","Canvas","France","Artist featured in a collection","Ships in a tube","border, apparition, tired ghosts, forest, hermit","2013.12.31","Nature"
"https://www.saatchiart.com/art/Painting-Cortland-Varietal/794429/3084061/view","Cortland Varietal","Brooke Walker-Knoblich","192","560","217","22","Oil","Wood","United States","Artist featured in a collection","Ships in a cardboard box","simple, alla prima, clean, apple, fruit, harvest,  stem, autumn","2012.12.31","Still Life"
"https://www.saatchiart.com/art/Painting-mountian-in-the-cloud/926405/3252055/view","mountian in the cloud","Bingbing Chen","386.1","880","215","9","Acrylic","Paper","Germany","","Ships in a cardboard box","cloud, sky and mountain, Asia's painting, landscape, nature","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Out-of-Place-5/126029/3191957/view","Out of Place 5","Dragomir Misina","3388.44","7800","671","26","Acrylic, Spray Paint","Canvas","United Kingdom","Artist featured in a collection","Ships in a crate","pink, black, silver, yellow, graffiti, street art, abstract, green, orange","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-2016-Geometric-Abstract-Original/462428/3182832/view","# 2016 - Geometric Abstract - Original ...","Igor Bajenov","992.25","1740","383","17","Paint, Photo, Digital, C-type, Manipulated","Paper","Germany","Artist featured in a collection","Ships in a tube","Abstract/Geometric, Digital Photo Mix, in Contemporary Art, Exclusive Photopainting Coll, minimalism","2015.12.31","Geometric"
"https://www.saatchiart.com/art/Painting-Alternative-Eden/342443/2745962/view","Alternative Eden","Lara Cobden","1087.44","3540","1779","29","Oil","Wood","United Kingdom","Artist featured in a collection","Ships in a cardboard box","paradise, passion, tropical, wedding, eden, couple, exotic, garden, balmy, jungle, loss, love","2014.12.31","Garden"
"https://www.saatchiart.com/art/Painting-Innocent-Garden/881679/3017068/view","Innocent Garden","Wioletta Gancarz","185.26","310","651","17","Acrylic, Pastel, Pencil","Paper","Switzerland","Featured in the Catalog","Ships in a tube","acrylic, pastel, pink, wild, field, flowers, garden, light","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Perception-Monkey-Love/780788/3035046/view","Perception (Monkey Love)","Bolas Gauzy","576","290","574","7","Oil","Wood","","Artist featured in a collection","Ships in a crate","perception, sofa, blue, television, tv, dog, ear, high, horn, hyena, love, monkey","2015.12.31","Graffiti"
"https://www.saatchiart.com/art/Painting-Untitled/884683/2981159/view","Untitled","Finn Campbell-Notman","2761.94","4740","424","12","Oil","Canvas","Spain","Artist featured in a collection","Ships in a crate","ruin, sunlight, Andalusia, chiaroscuro, Great Spotted Cuckoo, Clamator glandarius, interior, oil","2015.12.31","Architecture"
"https://www.saatchiart.com/art/Painting-zebra/730756/2171016/view","zebra","yamile gaez","1296","1750","652","7","Oil","Canvas","United States","","","painting, black, box, white, zebra, by, canvas, 36, and, on","2014.06.22","Animal"
"https://www.saatchiart.com/art/Painting-Toxic-Rain-Drops/742814/2443167/view","Toxic Rain Drops","Tiffany Wright","616","940","361","2","Gesso, Oil","Canvas","United States","","Ships in a cardboard box","pink, black, modern wall art, abstract art, wall art, modern art, abstract wall art, abstract, canvas wall art, modern","2015.04.26","Abstract"
"https://www.saatchiart.com/art/Painting-A-Race-Through-The-Ice-Storm/325572/3511758/view","A Race Through The Ice Storm","Masha Pasichnyk","900","2550","27","1","Acrylic","Canvas","United States","","Ships in a cardboard box","painting, race, willpower, winter, France, car, classic, conceptual, cycling, Peloton, Never Stop, inspired","2015.12.31","Bicycle"
"https://www.saatchiart.com/art/Painting-LIFE/417279/2432568/view","LIFE","Coenca Rami","1486.8","5410","1268","46","Oil","Canvas","Israel","Artist featured in a collection","Ships in a tube","beach, pink, red, sea, blue, water, corals, under water, green, life, light, ocean","2007.06.05","Abstract"
"https://www.saatchiart.com/art/Painting-Figures-3/571222/3152705/view","Figures #3","Heidi Lanino","1728","3000","872","42","Acrylic, Oil, Charcoal, crayon","Canvas","United States","Artist featured in a collection","Ships in a crate","beauty, pink, woman, yellow, contemporary, dance, expressionism, abstract, figures, gesture, movement, nude","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-The-United-States-Of-The-World-4/729660/2582116/view","The United States Of The World #4","valentina carini","71.4","365","211","12","Gouache, Pencil","Paper","Italy","Artist featured in a collection","Ships in a cardboard box","paper, trees, spirituality, fine arts, contrasts, abstract, nature","2014.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Cows-in-a-Meadow-original-oil-painting-in-handmade-one-of-a-kind-Artist-Karen-Darbinyan/889704/3328115/view","Cows in a Meadow, original oil painting in handmade, one of a kind, Artist: Karen Darbinyan","Vayer Art","154","270","324","15","Oil","Canvas","United States","Artist featured in a collection","Ships in a cardboard box","season, signed, sky, summer, oil painting, Original Painting, cows, animals, figures, harvest, madow, landscape","2015.12.31","Cows"
"https://www.saatchiart.com/art/Painting-The-daughters-of-quiet-minds/326689/2939544/view","The daughters of quiet minds","Petar Tuskan","2600.72","6850","343","12","Oil","Canvas","Netherlands","Artist featured in a collection","Ships in a cardboard box","omnipresent, quiet, ritual, substance, innerspace, vitality, dark, love, mind","2016.02.08","Abstract"
"https://www.saatchiart.com/art/Painting-Magnolia/394079/2412257/view","Magnolia","Rie Kono","268.5","2850","1035","20","Acrylic","Canvas","Japan","Featured in Inside The Studio","Ships in a cardboard box","birds, spring, tree, flower, girl, magnolia, balloon","2015.04.04","Culture"
"https://www.saatchiart.com/art/Painting-you-ought-to-be-your-happy-self-again/737898/2199949/view","you ought to be your happy self again","Kim Kimbro","2160","4210","590","10","Oil","Canvas","United States","Artist featured in a collection","Ships in a crate","sea, blue, turquoise, whale, contemporary art, Los Angeles, animals, dreamlike, Kim Kimbro, gray, magical, ocean","2013.12.31","Animal"
"https://www.saatchiart.com/art/Painting-Bluestem-11/76793/2578055/view","Bluestem 11","Lee Albert Hill","3456","7700","851","27","Acrylic, Wax","Canvas, Wood","United States","Artist featured in a collection","Ships in a crate","reductive, Color field, contemporary, hard edge, abstract, architectural, geometric, modern","2013.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Indifference-Series-15-27/599547/2309949/view","Indifference, Series 15#27","Heather Goodwind","154","560","1308","11","Acrylic, Watercolor","Paper","United States","Featured in One to Watch","Ships in a cardboard box","psychology, snow, waves, blue eyes, eyelashes, eyes, ice, indifference, isolation, mortality, ocean","2012.12.31","Water"
"https://www.saatchiart.com/art/Painting-Augmenting-Space/289334/2332644/view","Augmenting Space","Daniel Mullen","1949.36","4910","2919","49","Acrylic","Canvas","Netherlands","Featured in Invest in Art","Ships in a crate","perspective, repetition, blue, surface, teal, form, architecture, glass, illusion, lines","2015.02.02","Architecture"
"https://www.saatchiart.com/art/Painting-Girl-with-white-shirt/765807/2371454/view","Girl with white shirt.","Santiago Moreira","670.8","2750","427","28","Oil","Wood","United States Minor Outlying Islands","","Ships in a cardboard box","white, abstract, girl, grey, oil, orange","2014.12.03","Abstract"
"https://www.saatchiart.com/art/Painting-Big-Love/771401/2383089/view","Big Love","Michael Chomse","88","520","535","16","Oil","Canvas","South Africa","Artist featured in a collection","Ships in a cardboard box","pain, pink, recovery, woman, guitar, original artwork, neon-green, grey, migraine, music","2014.12.31","Love"
"https://www.saatchiart.com/art/Painting-Zebra-Back/699833/2684353/view","Zebra Back","Kathi Packer","144","980","407","19","Oil","Wood","United States","","Ships in a cardboard box","zebra, animal, expressive, blue-green, legs, motion, movement","2013.01.31","Animal"
"https://www.saatchiart.com/art/Painting-The-Dalmatian/899610/3140273/view","The Dalmatian","THIBODEAU ART","192","360","160","5","Gesso, Charcoal, Acrylic","Canvas","Canada","","Ships in a cardboard box","home decor art, contemporary art, urban art, corporate art, dalmatian, animal, dog, form, #tieabowfineart, #CarolAnnThibodeau, landscape, leaves","2015.12.31","Animal"
"https://www.saatchiart.com/art/Painting-Formula/968306/3466832/view","Formula","Suzanne Seymour","1488","2510","57","4","Resin, Oil, Paper mache","Wood","United States","","Ships in a cardboard box","textured, organic, OCRE, silver leaf, modern","2014.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Singin-in-the-Shine/394079/2732965/view","Singin' in the Shine","Rie Kono","537.13","5210","1035","18","Acrylic","Canvas","Japan","Featured in Inside The Studio","Ships in a cardboard box","people, birds, sing, song, baloon, human, love","2015.12.05","Popular culture"
"https://www.saatchiart.com/art/Painting-Falling-Leaves/152466/2880044/view","Falling Leaves","David Willis","616","380","579","6","Acrylic","Canvas","Canada","","Ships in a cardboard box","painting, pattern, repetition, interior design, contemporary, diamonds, fashion, abstract, landscape, leaves, modern, representational abstraction","2015.12.31","Patterns"
